instance,candName,targName,conf,realConf
24 description_description_jac_qgm_3_qgm_3,841,874,0.21926910299003322,1.0
24 description_description_cos_dlm_dc0_dlm_dc0,841,874,0.39462280183379633,1.0
24 price_price_exm,841,874,nan,1.0
24 price_price_anm,841,874,nan,1.0
24 price_price_lev_dist,841,874,nan,1.0
24 price_price_lev_sim,841,874,nan,1.0
24 DecisionTree,841,874,0.0,1.0
24 SVM,841,874,0.0,1.0
24 RF,841,874,0.0,1.0
24 NB,841,874,0.0,1.0
24 LogReg,841,874,0.0,1.0
24 LinReg,841,874,0.0,1.0
24 name_name_jac_qgm_3_qgm_3,841,491,0.016129032258064516,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,491,0.03207501495497921,0
24 name_name_mel,841,491,0.603407084941864,0
24 name_name_lev_dist,841,491,60,0
24 name_name_lev_sim,841,491,0.22077922077922074,0
24 description_description_jac_qgm_3_qgm_3,841,491,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,491,nan,0
24 price_price_exm,841,491,nan,0
24 price_price_anm,841,491,nan,0
24 price_price_lev_dist,841,491,nan,0
24 price_price_lev_sim,841,491,nan,0
24 DecisionTree,841,491,0,0
24 SVM,841,491,0,0
24 RF,841,491,0,0
24 NB,841,491,0,0
24 LogReg,841,491,0,0
24 LinReg,841,491,0,0
24 name_name_jac_qgm_3_qgm_3,841,621,0.018691588785046728,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,621,0.03669879217087869,0
24 name_name_mel,841,621,0.5977697968482971,0
24 name_name_lev_dist,841,621,43,0
24 name_name_lev_sim,841,621,0.20370370370370372,0
24 description_description_jac_qgm_3_qgm_3,841,621,0.0,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,621,0.0,0
24 price_price_exm,841,621,nan,0
24 price_price_anm,841,621,nan,0
24 price_price_lev_dist,841,621,nan,0
24 price_price_lev_sim,841,621,nan,0
24 DecisionTree,841,621,0,0
24 SVM,841,621,0,0
24 RF,841,621,0,0
24 NB,841,621,0,0
24 LogReg,841,621,0,0
24 LinReg,841,621,0,0
24 name_name_jac_qgm_3_qgm_3,841,623,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,623,0.0,0
24 name_name_mel,841,623,0.6077035069465637,0
24 name_name_lev_dist,841,623,41,0
24 name_name_lev_sim,841,623,0.2407407407407407,0
24 description_description_jac_qgm_3_qgm_3,841,623,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,623,nan,0
24 price_price_exm,841,623,nan,0
24 price_price_anm,841,623,nan,0
24 price_price_lev_dist,841,623,nan,0
24 price_price_lev_sim,841,623,nan,0
24 DecisionTree,841,623,0,0
24 SVM,841,623,0,0
24 RF,841,623,0,0
24 NB,841,623,0,0
24 LogReg,841,623,0,0
24 LinReg,841,623,0,0
24 name_name_jac_qgm_3_qgm_3,841,371,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,371,0.0,0
24 name_name_mel,841,371,0.5935128927230835,0
24 name_name_lev_dist,841,371,41,0
24 name_name_lev_sim,841,371,0.2407407407407407,0
24 description_description_jac_qgm_3_qgm_3,841,371,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,371,nan,0
24 price_price_exm,841,371,nan,0
24 price_price_anm,841,371,nan,0
24 price_price_lev_dist,841,371,nan,0
24 price_price_lev_sim,841,371,nan,0
24 DecisionTree,841,371,0,0
24 SVM,841,371,0,0
24 RF,841,371,0,0
24 NB,841,371,0,0
24 LogReg,841,371,0,0
24 LinReg,841,371,0,0
24 name_name_jac_qgm_3_qgm_3,841,885,0.009708737864077669,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,885,0.019245008972987525,0
24 name_name_mel,841,885,0.6255892515182495,0
24 name_name_lev_dist,841,885,49,0
24 name_name_lev_sim,841,885,0.10909090909090913,0
24 description_description_jac_qgm_3_qgm_3,841,885,0.021406727828746176,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,885,0.05022472023339226,0
24 price_price_exm,841,885,nan,0
24 price_price_anm,841,885,nan,0
24 price_price_lev_dist,841,885,nan,0
24 price_price_lev_sim,841,885,nan,0
24 DecisionTree,841,885,0,0
24 SVM,841,885,0,0
24 RF,841,885,0,0
24 NB,841,885,0,0
24 LogReg,841,885,0,0
24 LinReg,841,885,0,0
24 name_name_jac_qgm_3_qgm_3,841,1017,0.17073170731707318,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,1017,0.32435575519989407,0
24 name_name_mel,841,1017,0.7678247094154358,0
24 name_name_lev_dist,841,1017,108,0
24 name_name_lev_sim,841,1017,0.23943661971830987,0
24 description_description_jac_qgm_3_qgm_3,841,1017,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,1017,nan,0
24 price_price_exm,841,1017,nan,0
24 price_price_anm,841,1017,nan,0
24 price_price_lev_dist,841,1017,nan,0
24 price_price_lev_sim,841,1017,nan,0
24 DecisionTree,841,1017,0,0
24 SVM,841,1017,0,0
24 RF,841,1017,0,0
24 NB,841,1017,0,0
24 LogReg,841,1017,0,0
24 LinReg,841,1017,0,0
24 name_name_jac_qgm_3_qgm_3,841,1018,0.15053763440860216,0
24 name_name_cos_dlm_dc0_dlm_dc0,841,1018,0.30123203803835463,0
24 name_name_mel,841,1018,0.7599148750305176,0
24 name_name_lev_dist,841,1018,134,0
24 name_name_lev_sim,841,1018,0.20238095238095233,0
24 description_description_jac_qgm_3_qgm_3,841,1018,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,841,1018,nan,0
24 price_price_exm,841,1018,nan,0
24 price_price_anm,841,1018,nan,0
24 price_price_lev_dist,841,1018,nan,0
24 price_price_lev_sim,841,1018,nan,0
24 DecisionTree,841,1018,0,0
24 SVM,841,1018,0,0
24 RF,841,1018,0,0
24 NB,841,1018,0,0
24 LogReg,841,1018,0,0
24 LinReg,841,1018,0,0
24 name_name_jac_qgm_3_qgm_3,586,909,0.060240963855421686,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,909,0.11556254088025608,0
24 name_name_mel,586,909,0.787710428237915,0
24 name_name_lev_dist,586,909,34,0
24 name_name_lev_sim,586,909,0.31999999999999995,0
24 description_description_jac_qgm_3_qgm_3,586,909,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,909,nan,0
24 price_price_exm,586,909,nan,0
24 price_price_anm,586,909,nan,0
24 price_price_lev_dist,586,909,nan,0
24 price_price_lev_sim,586,909,nan,0
24 DecisionTree,586,909,0,0
24 SVM,586,909,0,0
24 RF,586,909,0,0
24 NB,586,909,0,0
24 LogReg,586,909,0,0
24 LinReg,586,909,0,0
24 name_name_jac_qgm_3_qgm_3,586,658,0.03125,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,658,0.06085806194501846,0
24 name_name_mel,586,658,0.5730671882629395,0
24 name_name_lev_dist,586,658,28,0
24 name_name_lev_sim,586,658,0.17647058823529416,0
24 description_description_jac_qgm_3_qgm_3,586,658,0.06498194945848375,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,658,0.125951140434429,0
24 price_price_exm,586,658,0,0
24 price_price_anm,586,658,0.08653921800015729,0
24 price_price_lev_dist,586,658,6,0
24 price_price_lev_sim,586,658,0.1428571428571429,0
24 DecisionTree,586,658,0,0
24 SVM,586,658,0,0
24 RF,586,658,0,0
24 NB,586,658,0,0
24 LogReg,586,658,0,0
24 LinReg,586,658,0,0
24 name_name_jac_qgm_3_qgm_3,586,659,0.01020408163265306,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,659,0.0209980262782904,0
24 name_name_mel,586,659,0.5883469581604004,0
24 name_name_lev_dist,586,659,54,0
24 name_name_lev_sim,586,659,0.21739130434782605,0
24 description_description_jac_qgm_3_qgm_3,586,659,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,659,nan,0
24 price_price_exm,586,659,0,0
24 price_price_anm,586,659,0.33005500916819475,0
24 price_price_lev_dist,586,659,3,0
24 price_price_lev_sim,586,659,0.5,0
24 DecisionTree,586,659,0,0
24 SVM,586,659,0,0
24 RF,586,659,0,0
24 NB,586,659,0,0
24 LogReg,586,659,0,0
24 LinReg,586,659,0,0
24 name_name_jac_qgm_3_qgm_3,586,660,0.029850746268656716,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,660,0.058025885318565944,0
24 name_name_mel,586,660,0.5518704056739807,0
24 name_name_lev_dist,586,660,30,0
24 name_name_lev_sim,586,660,0.11764705882352944,0
24 description_description_jac_qgm_3_qgm_3,586,660,0.048507462686567165,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,660,0.0973080060950881,0
24 price_price_exm,586,660,0,0
24 price_price_anm,586,660,0.04313913460281493,0
24 price_price_lev_dist,586,660,4,0
24 price_price_lev_sim,586,660,0.33333333333333337,0
24 DecisionTree,586,660,0,0
24 SVM,586,660,0,0
24 RF,586,660,0,0
24 NB,586,660,0,0
24 LogReg,586,660,0,0
24 LinReg,586,660,0,0
24 name_name_jac_qgm_3_qgm_3,586,661,0.007751937984496124,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,661,0.017190354104313223,0
24 name_name_mel,586,661,0.5028061866760254,0
24 name_name_lev_dist,586,661,78,0
24 name_name_lev_sim,586,661,0.15217391304347827,0
24 description_description_jac_qgm_3_qgm_3,586,661,0.03937007874015748,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,661,0.08242255917447337,0
24 price_price_exm,586,661,0,0
24 price_price_anm,586,661,0.15233581584292488,0
24 price_price_lev_dist,586,661,4,0
24 price_price_lev_sim,586,661,0.33333333333333337,0
24 DecisionTree,586,661,0,0
24 SVM,586,661,0,0
24 RF,586,661,0,0
24 NB,586,661,0,0
24 LogReg,586,661,0,0
24 LinReg,586,661,0,0
24 name_name_jac_qgm_3_qgm_3,586,662,0.0078125,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,662,0.01728252824550709,0
24 name_name_mel,586,662,0.5037617683410645,0
24 name_name_lev_dist,586,662,76,0
24 name_name_lev_sim,586,662,0.1648351648351648,0
24 description_description_jac_qgm_3_qgm_3,586,662,0.052,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,662,0.10782535462318105,0
24 price_price_exm,586,662,0,0
24 price_price_anm,586,662,0.15233581584292488,0
24 price_price_lev_dist,586,662,4,0
24 price_price_lev_sim,586,662,0.33333333333333337,0
24 DecisionTree,586,662,0,0
24 SVM,586,662,0,0
24 RF,586,662,0,0
24 NB,586,662,0,0
24 LogReg,586,662,0,0
24 LinReg,586,662,0,0
24 name_name_jac_qgm_3_qgm_3,586,669,0.0821917808219178,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,669,0.15249857033260467,0
24 name_name_mel,586,669,0.7915830016136169,0
24 name_name_lev_dist,586,669,28,0
24 name_name_lev_sim,586,669,0.31707317073170727,0
24 description_description_jac_qgm_3_qgm_3,586,669,0.0,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,669,0.0,0
24 price_price_exm,586,669,0,0
24 price_price_anm,586,669,0.5035353535353535,0
24 price_price_lev_dist,586,669,3,0
24 price_price_lev_sim,586,669,0.4,0
24 DecisionTree,586,669,0,0
24 SVM,586,669,0,0
24 RF,586,669,0,0
24 NB,586,669,0,0
24 LogReg,586,669,0,0
24 LinReg,586,669,0,0
24 name_name_jac_qgm_3_qgm_3,586,670,0.0821917808219178,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,670,0.15249857033260467,0
24 name_name_mel,586,670,0.7915830016136169,0
24 name_name_lev_dist,586,670,28,0
24 name_name_lev_sim,586,670,0.31707317073170727,0
24 description_description_jac_qgm_3_qgm_3,586,670,0.0,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,670,0.0,0
24 price_price_exm,586,670,0,0
24 price_price_anm,586,670,0.13545454545454538,0
24 price_price_lev_dist,586,670,4,0
24 price_price_lev_sim,586,670,0.19999999999999996,0
24 DecisionTree,586,670,0,0
24 SVM,586,670,0,0
24 RF,586,670,0,0
24 NB,586,670,0,0
24 LogReg,586,670,0,0
24 LinReg,586,670,0,0
24 name_name_jac_qgm_3_qgm_3,586,671,0.0821917808219178,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,671,0.15249857033260467,0
24 name_name_mel,586,671,0.7915830016136169,0
24 name_name_lev_dist,586,671,28,0
24 name_name_lev_sim,586,671,0.31707317073170727,0
24 description_description_jac_qgm_3_qgm_3,586,671,0.0,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,671,0.0,0
24 price_price_exm,586,671,0,0
24 price_price_anm,586,671,0.2719191919191919,0
24 price_price_lev_dist,586,671,4,0
24 price_price_lev_sim,586,671,0.19999999999999996,0
24 DecisionTree,586,671,0,0
24 SVM,586,671,0,0
24 RF,586,671,0,0
24 NB,586,671,0,0
24 LogReg,586,671,0,0
24 LinReg,586,671,0,0
24 name_name_jac_qgm_3_qgm_3,586,672,0.0821917808219178,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,672,0.15249857033260467,0
24 name_name_mel,586,672,0.7915830016136169,0
24 name_name_lev_dist,586,672,28,0
24 name_name_lev_sim,586,672,0.31707317073170727,0
24 description_description_jac_qgm_3_qgm_3,586,672,0.0,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,672,0.0,0
24 price_price_exm,586,672,0,0
24 price_price_anm,586,672,0.1615151515151515,0
24 price_price_lev_dist,586,672,4,0
24 price_price_lev_sim,586,672,0.19999999999999996,0
24 DecisionTree,586,672,0,0
24 SVM,586,672,0,0
24 RF,586,672,0,0
24 NB,586,672,0,0
24 LogReg,586,672,0,0
24 LinReg,586,672,0,0
24 name_name_jac_qgm_3_qgm_3,586,289,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,289,0.0,0
24 name_name_mel,586,289,0.5239577889442444,0
24 name_name_lev_dist,586,289,61,0
24 name_name_lev_sim,586,289,0.17567567567567566,0
24 description_description_jac_qgm_3_qgm_3,586,289,0.029411764705882353,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,289,0.06607302813046557,0
24 price_price_exm,586,289,0,0
24 price_price_anm,586,289,0.05797979797979791,0
24 price_price_lev_dist,586,289,4,0
24 price_price_lev_sim,586,289,0.0,0
24 DecisionTree,586,289,0,0
24 SVM,586,289,0,0
24 RF,586,289,0,0
24 NB,586,289,0,0
24 LogReg,586,289,0,0
24 LinReg,586,289,0,0
24 name_name_jac_qgm_3_qgm_3,586,419,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,419,0.0,0
24 name_name_mel,586,419,0.5272995233535767,0
24 name_name_lev_dist,586,419,70,0
24 name_name_lev_sim,586,419,0.14634146341463417,0
24 description_description_jac_qgm_3_qgm_3,586,419,0.030434782608695653,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,419,0.07088448586497094,0
24 price_price_exm,586,419,0,0
24 price_price_anm,586,419,0.09612770419854744,0
24 price_price_lev_dist,586,419,5,0
24 price_price_lev_sim,586,419,0.2857142857142857,0
24 DecisionTree,586,419,0,0
24 SVM,586,419,0,0
24 RF,586,419,0,0
24 NB,586,419,0,0
24 LogReg,586,419,0,0
24 LinReg,586,419,0,0
24 name_name_jac_qgm_3_qgm_3,586,1060,0.014492753623188406,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,1060,0.028583097523751468,0
24 name_name_mel,586,1060,0.6163596510887146,0
24 name_name_lev_dist,586,1060,31,0
24 name_name_lev_sim,586,1060,0.13888888888888884,0
24 description_description_jac_qgm_3_qgm_3,586,1060,0.021897810218978103,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,1060,0.04514469490716345,0
24 price_price_exm,586,1060,0,0
24 price_price_anm,586,1060,0.09183843856101226,0
24 price_price_lev_dist,586,1060,6,0
24 price_price_lev_sim,586,1060,0.1428571428571429,0
24 DecisionTree,586,1060,0,0
24 SVM,586,1060,0,0
24 RF,586,1060,0,0
24 NB,586,1060,0,0
24 LogReg,586,1060,0,0
24 LinReg,586,1060,0,0
24 name_name_jac_qgm_3_qgm_3,586,676,0.010309278350515464,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,676,0.021166687833365082,0
24 name_name_mel,586,676,0.5725776553153992,0
24 name_name_lev_dist,586,676,48,0
24 name_name_lev_sim,586,676,0.21311475409836067,0
24 description_description_jac_qgm_3_qgm_3,586,676,0.005076142131979695,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,676,0.019702760155977515,0
24 price_price_exm,586,676,nan,0
24 price_price_anm,586,676,nan,0
24 price_price_lev_dist,586,676,nan,0
24 price_price_lev_sim,586,676,nan,0
24 DecisionTree,586,676,0,0
24 SVM,586,676,0,0
24 RF,586,676,0,0
24 NB,586,676,0,0
24 LogReg,586,676,0,0
24 LinReg,586,676,0,0
24 name_name_jac_qgm_3_qgm_3,586,677,0.010309278350515464,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,677,0.021166687833365082,0
24 name_name_mel,586,677,0.5725776553153992,0
24 name_name_lev_dist,586,677,48,0
24 name_name_lev_sim,586,677,0.21311475409836067,0
24 description_description_jac_qgm_3_qgm_3,586,677,0.005050505050505051,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,677,0.019034674690672024,0
24 price_price_exm,586,677,nan,0
24 price_price_anm,586,677,nan,0
24 price_price_lev_dist,586,677,nan,0
24 price_price_lev_sim,586,677,nan,0
24 DecisionTree,586,677,0,0
24 SVM,586,677,0,0
24 RF,586,677,0,0
24 NB,586,677,0,0
24 LogReg,586,677,0,0
24 LinReg,586,677,0,0
24 name_name_jac_qgm_3_qgm_3,586,935,0.013953488372093023,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,935,0.03706246583305506,0
24 name_name_mel,586,935,0.5436140894889832,0
24 name_name_lev_dist,586,935,180,0
24 name_name_lev_sim,586,935,0.1089108910891089,0
24 description_description_jac_qgm_3_qgm_3,586,935,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,935,nan,0
24 price_price_exm,586,935,0,0
24 price_price_anm,586,935,0.38094505156225955,0
24 price_price_lev_dist,586,935,4,0
24 price_price_lev_sim,586,935,0.33333333333333337,0
24 DecisionTree,586,935,0,0
24 SVM,586,935,0,0
24 RF,586,935,0,0
24 NB,586,935,0,0
24 LogReg,586,935,0,0
24 LinReg,586,935,0,0
24 name_name_jac_qgm_3_qgm_3,586,940,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,940,0.0,0
24 name_name_mel,586,940,0.5073919296264648,0
24 name_name_lev_dist,586,940,67,0
24 name_name_lev_sim,586,940,0.18292682926829273,0
24 description_description_jac_qgm_3_qgm_3,586,940,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,940,nan,0
24 price_price_exm,586,940,0,0
24 price_price_anm,586,940,0.17098445595854928,0
24 price_price_lev_dist,586,940,2,0
24 price_price_lev_sim,586,940,0.6,0
24 DecisionTree,586,940,0,0
24 SVM,586,940,0,0
24 RF,586,940,0,0
24 NB,586,940,0,0
24 LogReg,586,940,0,0
24 LinReg,586,940,0,0
24 name_name_jac_qgm_3_qgm_3,586,941,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,941,0.0,0
24 name_name_mel,586,941,0.553780734539032,0
24 name_name_lev_dist,586,941,48,0
24 name_name_lev_sim,586,941,0.1724137931034483,0
24 description_description_jac_qgm_3_qgm_3,586,941,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,941,nan,0
24 price_price_exm,586,941,nan,0
24 price_price_anm,586,941,nan,0
24 price_price_lev_dist,586,941,nan,0
24 price_price_lev_sim,586,941,nan,0
24 DecisionTree,586,941,0,0
24 SVM,586,941,0,0
24 RF,586,941,0,0
24 NB,586,941,0,0
24 LogReg,586,941,0,0
24 LinReg,586,941,0,0
24 name_name_jac_qgm_3_qgm_3,586,841,0.041666666666666664,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,841,0.08833315666719667,0
24 name_name_mel,586,841,0.5067587494850159,0
24 name_name_lev_dist,586,841,73,0
24 name_name_lev_sim,586,841,0.17045454545454541,0
24 description_description_jac_qgm_3_qgm_3,586,841,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,841,nan,0
24 price_price_exm,586,841,nan,0
24 price_price_anm,586,841,nan,0
24 price_price_lev_dist,586,841,nan,0
24 price_price_lev_sim,586,841,nan,0
24 DecisionTree,586,841,0,0
24 SVM,586,841,0,0
24 RF,586,841,0,0
24 NB,586,841,0,0
24 LogReg,586,841,0,0
24 LinReg,586,841,0,0
24 name_name_jac_qgm_3_qgm_3,586,586,0.047619047619047616,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,586,0.09687303228651607,0
24 name_name_mel,586,586,0.7391613721847534,0
24 name_name_lev_dist,586,586,62,0
24 name_name_lev_sim,586,586,0.20512820512820518,0
24 description_description_jac_qgm_3_qgm_3,586,586,0.0411522633744856,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,586,0.08874962836170935,0
24 price_price_exm,586,586,0,0
24 price_price_anm,586,586,0.1652754590984975,0
24 price_price_lev_dist,586,586,1,0
24 price_price_lev_sim,586,586,0.8,0
24 DecisionTree,586,586,0,0
24 SVM,586,586,0,0
24 RF,586,586,0,0
24 NB,586,586,0,0
24 LogReg,586,586,0,0
24 LinReg,586,586,0,0
24 name_name_jac_qgm_3_qgm_3,586,588,0.04807692307692308,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,588,0.09753428933010883,0
24 name_name_mel,586,588,0.73526930809021,0
24 name_name_lev_dist,586,588,63,0
24 name_name_lev_sim,586,588,0.20253164556962022,0
24 description_description_jac_qgm_3_qgm_3,586,588,0.0411522633744856,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,588,0.08874962836170935,0
24 price_price_exm,586,588,0,0
24 price_price_anm,586,588,0.14426439729540685,0
24 price_price_lev_dist,586,588,5,0
24 price_price_lev_sim,586,588,0.16666666666666663,0
24 DecisionTree,586,588,0,0
24 SVM,586,588,0,0
24 RF,586,588,0,0
24 NB,586,588,0,0
24 LogReg,586,588,0,0
24 LinReg,586,588,0,0
24 name_name_jac_qgm_3_qgm_3,586,333,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,333,0.0,0
24 name_name_mel,586,333,0.5239577889442444,0
24 name_name_lev_dist,586,333,61,0
24 name_name_lev_sim,586,333,0.17567567567567566,0
24 description_description_jac_qgm_3_qgm_3,586,333,0.030434782608695653,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,333,0.07088448586497094,0
24 price_price_exm,586,333,0,0
24 price_price_anm,586,333,0.11565656565656568,0
24 price_price_lev_dist,586,333,4,0
24 price_price_lev_sim,586,333,0.19999999999999996,0
24 DecisionTree,586,333,0,0
24 SVM,586,333,0,0
24 RF,586,333,0,0
24 NB,586,333,0,0
24 LogReg,586,333,0,0
24 LinReg,586,333,0,0
24 name_name_jac_qgm_3_qgm_3,586,345,0.018518518518518517,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,345,0.03874921291460643,0
24 name_name_mel,586,345,0.5659311413764954,0
24 name_name_lev_dist,586,345,56,0
24 name_name_lev_sim,586,345,0.23287671232876717,0
24 description_description_jac_qgm_3_qgm_3,586,345,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,345,nan,0
24 price_price_exm,586,345,nan,0
24 price_price_anm,586,345,nan,0
24 price_price_lev_dist,586,345,nan,0
24 price_price_lev_sim,586,345,nan,0
24 DecisionTree,586,345,0,0
24 SVM,586,345,0,0
24 RF,586,345,0,0
24 NB,586,345,0,0
24 LogReg,586,345,0,0
24 LinReg,586,345,0,0
24 name_name_jac_qgm_3_qgm_3,586,736,0.01098901098901099,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,736,0.0222717701593687,0
24 name_name_mel,586,736,0.555871307849884,0
24 name_name_lev_dist,586,736,41,0
24 name_name_lev_sim,586,736,0.2407407407407407,0
24 description_description_jac_qgm_3_qgm_3,586,736,0.017543859649122806,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,736,0.04256282653793743,0
24 price_price_exm,586,736,nan,0
24 price_price_anm,586,736,nan,0
24 price_price_lev_dist,586,736,nan,0
24 price_price_lev_sim,586,736,nan,0
24 DecisionTree,586,736,0,0
24 SVM,586,736,0,0
24 RF,586,736,0,0
24 NB,586,736,0,0
24 LogReg,586,736,0,0
24 LinReg,586,736,0,0
24 name_name_jac_qgm_3_qgm_3,586,867,0.0,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,867,0.0,0
24 name_name_mel,586,867,0.5202205777168274,0
24 name_name_lev_dist,586,867,30,0
24 name_name_lev_sim,586,867,0.11764705882352944,0
24 description_description_jac_qgm_3_qgm_3,586,867,0.014234875444839857,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,867,0.02934204595428665,0
24 price_price_exm,586,867,0,0
24 price_price_anm,586,867,0.14348657893211203,0
24 price_price_lev_dist,586,867,4,0
24 price_price_lev_sim,586,867,0.33333333333333337,0
24 DecisionTree,586,867,0,0
24 SVM,586,867,0,0
24 RF,586,867,0,0
24 NB,586,867,0,0
24 LogReg,586,867,0,0
24 LinReg,586,867,0,0
24 name_name_jac_qgm_3_qgm_3,586,1001,0.0379746835443038,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,1001,0.07372097807744857,0
24 name_name_mel,586,1001,0.5593226552009583,0
24 name_name_lev_dist,586,1001,37,0
24 name_name_lev_sim,586,1001,0.26,0
24 description_description_jac_qgm_3_qgm_3,586,1001,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,1001,nan,0
24 price_price_exm,586,1001,0,0
24 price_price_anm,586,1001,0.504949494949495,0
24 price_price_lev_dist,586,1001,3,0
24 price_price_lev_sim,586,1001,0.4,0
24 DecisionTree,586,1001,0,0
24 SVM,586,1001,0,0
24 RF,586,1001,0,0
24 NB,586,1001,0,0
24 LogReg,586,1001,0,0
24 LinReg,586,1001,0,0
24 name_name_jac_qgm_3_qgm_3,586,874,0.007936507936507936,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,874,0.017471413945365305,0
24 name_name_mel,586,874,0.5057373046875,0
24 name_name_lev_dist,586,874,74,0
24 name_name_lev_sim,586,874,0.1685393258426966,0
24 description_description_jac_qgm_3_qgm_3,586,874,0.06181818181818182,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,874,0.1205946751908227,0
24 price_price_exm,586,874,0,0
24 price_price_anm,586,874,0.21430426876785869,0
24 price_price_lev_dist,586,874,5,0
24 price_price_lev_sim,586,874,0.16666666666666663,0
24 DecisionTree,586,874,0,0
24 SVM,586,874,0,0
24 RF,586,874,0,0
24 NB,586,874,0,0
24 LogReg,586,874,0,0
24 LinReg,586,874,0,0
24 name_name_jac_qgm_3_qgm_3,586,491,0.018867924528301886,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,491,0.039283710065919304,0
24 name_name_mel,586,491,0.5399898290634155,0
24 name_name_lev_dist,586,491,61,0
24 name_name_lev_sim,586,491,0.20779220779220775,0
24 description_description_jac_qgm_3_qgm_3,586,491,nan,0
24 description_description_cos_dlm_dc0_dlm_dc0,586,491,nan,0
24 price_price_exm,586,491,0,0
24 price_price_anm,586,491,0.3928571428571429,0
24 price_price_lev_dist,586,491,3,0
24 price_price_lev_sim,586,491,0.4,0
24 DecisionTree,586,491,0,0
24 SVM,586,491,0,0
24 RF,586,491,0,0
24 NB,586,491,0,0
24 LogReg,586,491,0,0
24 LinReg,586,491,0,0
24 name_name_jac_qgm_3_qgm_3,586,621,0.07058823529411765,0
24 name_name_cos_dlm_dc0_dlm_dc0,586,621,0.13483997249264842,0
24 name_name_mel,586,621,0.7756513953208923,0
24 name_name_lev_dist,586,621,39,0
24 name_name_lev_sim,586,621,0.2777777777777778,0
24 description_description_jac_qgm_3_qgm_3,586,621,0.0,0
